Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
6,0.4627196809938903,0.4523280778995309,0.8657784151547492,0.8721955128205128,6.4207563400268555
7,0.4555963118150115,0.4529354280481736,0.8689467716115261,0.8709935897435898,6.655825138092041
8,0.45044509190251,0.45571003687114287,0.8696804962646745,0.8726963141025641,6.508396625518799
9,0.44640895862653135,0.442326661820213,0.8716815635005336,0.8753004807692307,6.514001846313477
Mean,,,,,6.485316109657288
Params: 8070,,,,,
---,---,---,---,---,---
0,1.5919896658736588,1.3381633093723884,0.38111993062966915,0.49529246794871795,6.584425210952759
1,1.2584035707003534,1.206770508717268,0.5225453575240128,0.5576923076923077,6.599024534225464
2,1.1790628748108,1.1570598570964274,0.5643009605122732,0.5951522435897436,6.704573392868042
3,1.1382867384109578,1.132723984427941,0.5879302294557097,0.6116786858974359,6.771723985671997
4,1.1048276300364142,1.0907998042993057,0.6119263607257204,0.6345152243589743,6.5054771900177
5,1.0613434711031877,1.041269404001725,0.6390741728922091,0.6584535256410257,6.8436279296875
6,1.0265340686734992,1.0078618071782284,0.6528481856990395,0.6698717948717948,6.854564428329468
7,1.0058107958150393,0.993071470505152,0.6614861259338314,0.674979967948718,6.470105409622192
8,0.9913442852402955,0.9796100893081763,0.6659051494130203,0.6850961538461539,6.755795478820801
9,0.9785482099114767,0.970811013227854,0.6726587513340448,0.6774839743589743,6.717909574508667
Mean,,,,,6.680722713470459
Params: 4015,,,,,
---,---,---,---,---,---
