Epoch,Loss (t),Loss (v),Accuracy (t),Accuracy (v),Time
1,0.2797485790280039,0.2532260244151052,0.9203575240128068,0.9348958333333334,7.493751764297485
2,0.24291936336373443,0.2442142981916475,0.9315968516542156,0.9367988782051282,7.47365140914917
3,0.21974353921642426,0.2307661782221821,0.9390008004268944,0.9417067307692307,7.538975477218628
4,0.20316474223579006,0.21909148087844443,0.9440034685165422,0.9443108974358975,7.4418299198150635
5,0.19023875398372508,0.21486747162476277,0.9460879135538954,0.9447115384615384,7.578067779541016
6,0.1821172242723763,0.2251013907371089,0.9492562700106724,0.9410056089743589,7.4474241733551025
7,0.17022101359646627,0.22079474446124947,0.9521244663820705,0.9418068910256411,7.415202856063843
8,0.1613404064507819,0.21919514627631706,0.9543589914621131,0.944511217948718,7.391417741775513
9,0.15457560416617158,0.21769005264370486,0.9559598452508005,0.9447115384615384,7.407495737075806
Mean,,,,,7.474486637115478
Params: 39700,,,,,
---,---,---,---,---,---
0,0.857799585849015,0.5171176319798598,0.7455142742796158,0.8655849358974359,7.325186491012573
1,0.4789155894689652,0.43441105782030487,0.869246931696905,0.8878205128205128,7.307872772216797
2,0.4126952615434358,0.4106587131197254,0.8863894076840982,0.8925280448717948,7.5707337856292725
3,0.3787327335954603,0.3880805611753693,0.8947938900747066,0.9004407051282052,7.410921335220337
4,0.3576359960191914,0.37449666912643576,0.8994630469583778,0.9028445512820513,7.387033224105835
5,0.34365921492987533,0.3713097556327016,0.9043156350053362,0.9037459935897436,7.3978660106658936
6,0.33040087281258157,0.37759643919670427,0.9075006670224119,0.8946314102564102,7.390641927719116
7,0.32043384025897137,0.36117287283428967,0.9103355122732124,0.9036458333333334,7.459353446960449
8,0.31267163778477314,0.37217847924106395,0.9124366328708644,0.9018429487179487,7.395218372344971
9,0.3025710998836551,0.3489409484303532,0.9143543223052295,0.9074519230769231,7.549914360046387
Mean,,,,,7.419474172592163
Params: 19850,,,,,
---,---,---,---,---,---
0,0.6470607838642126,0.32702702454601723,0.8035452241195304,0.9112580128205128,8.561570405960083
1,0.29647896445198274,0.2654921402139828,0.914304295624333,0.9321915064102564,8.408433437347412
2,0.2507437069879461,0.24727761078602037,0.9286619530416222,0.9355969551282052,8.346863746643066
3,0.2261014752161541,0.22821228144069514,0.9358324439701174,0.9405048076923077,8.283691644668579
4,0.20985502482510174,0.2481688202287142,0.9418356456776947,0.9324919871794872,8.385577201843262
5,0.1970117709250562,0.21657358567851284,0.9445704375667022,0.9433092948717948,8.324082851409912
6,0.18535706333680876,0.2259175059899019,0.9480889807897546,0.9425080128205128,8.346829891204834
7,0.17729165625093524,0.2132252902807429,0.9503568569903948,0.9427083333333334,8.40349555015564
8,0.16907169152222168,0.21562944900375816,0.9523412486659552,0.9419070512820513,8.326966285705566
9,0.16104581772788104,0.21237541935167825,0.9536419423692636,0.9439102564102564,8.44366717338562
Mean,,,,,8.383117818832398
Params: 40200,,,,,
---,---,---,---,---,---
0,1.0667155468667457,0.6722402086433692,0.6274346318036286,0.7977764423076923,8.505064487457275
1,0.5840626497978589,0.5259561058706962,0.8243229722518677,0.8509615384615384,8.42107081413269
2,0.47801889779728024,0.46127917283238506,0.8604088847385272,0.8671875,8.531206130981445
